1 RECQL4 6540.0
2 MYC 6297.0
3 KIAA1429 5764.0
4 EFTUD2 5121.0
5 NTRK1 5057.0
6 ESR2 4889.0
7 TRIM25 3790.0
8 LARP7 3364.0
9 CUL3 3220.0
10 UBC 3198.0
11 PHB 3093.0
12 HNRNPA1 2769.0
13 NXF1 2613.0
14 CAND1 2596.0
15 HEXIM1 2579.0
16 HUWE1 2507.0
17 UBE2M 2506.0
18 MCM2 2355.0
19 BRCA1 2343.0
20 CTNNB1 2323.0
21 CUL1 2279.0
22 APP 2240.0
23 PIH1D1 2148.0
24 MEPCE 2141.0
25 TP53 2067.0
26 NPM1 2065.0
27 PRPF8 2062.0
28 RNF4 2033.0
29 COPS5 1996.0
30 CDK2 1934.0
31 ESR1 1928.0
32 FUS 1926.0
33 EGFR 1872.0
34 HSPA8 1866.0
35 CHD4 1790.0
36 HSPD1 1752.0
37 EGLN3 1748.0
38 TNIP2 1695.0
39 CHD3 1687.0
40 HSP90AA1 1686.0
41 AAR2 1678.0
42 CDC5L 1639.0
43 KRAS 1627.0
44 OBSL1 1619.0
45 HNRNPL 1583.0
46 AGR2 1573.0
47 FN1 1564.0
48 CFTR 1484.0
49 PSMA3 1465.0
50 HNRNPU 1426.0
51 ELAVL1 1418.0
52 EZH2 1418.0
53 VCAM1 1404.0
54 CUL7 1391.0
55 NCL 1347.0
56 HSPA5 1336.0
57 RC3H2 1335.0
58 ATP5A1 1317.0
59 TARDBP 1275.0
60 PARK2 1263.0
61 CDK9 1251.0
62 ITGA4 1233.0
63 CYLD 1227.0
64 RNF2 1210.0
65 VCP 1202.0
66 ACTB 1185.0
67 RC3H1 1183.0
68 SIRT7 1178.0
69 EED 1172.0
70 XPO1 1154.0
71 HSD17B10 1137.0
72 HNRNPK 1135.0
73 RIOK1 1117.0
74 LMNA 1107.0
75 HDAC6 1105.0
76 SNW1 1105.0
77 SUZ12 1097.0
78 PSMC3 1063.0
79 HDAC1 1049.0
80 MDM2 1035.0
81 PSMC2 1027.0
82 RPA1 1027.0
83 CUL5 992.0
84 YWHAQ 987.0
85 HDAC5 980.0
86 ATG16L1 961.0
87 DDX5 957.0
88 SNAI1 946.0
89 NDUFS3 946.0
90 MOV10 945.0
91 DHX9 939.0
92 CUL4B 933.0
93 CUL2 932.0
94 PSMC1 928.0
95 ENO1 928.0
96 CANX 926.0
97 FBXO6 926.0
98 EP300 924.0
99 PSMA6 924.0
100 MATR3 916.0
101 HNRNPH1 901.0
102 METTL14 897.0
103 PSMA5 872.0
104 SOD1 869.0
105 CCT3 862.0
106 SMAD3 858.0
107 U2AF2 856.0
108 HSP90AB1 856.0
109 CSNK2A1 847.0
110 PCBP1 845.0
111 RPA2 836.0
112 PSMA7 830.0
113 PSMC4 815.0
114 PSMA2 813.0
115 CLTC 807.0
116 PSMA1 806.0
117 CCDC8 805.0
118 PSMC5 802.0
119 ACTC1 798.0
120 STAU1 795.0
121 ILF3 785.0
122 RPL10 785.0
123 TMPO 784.0
124 FBXO7 784.0
125 DDX1 782.0
126 EIF4A3 773.0
127 GAPDH 772.0
128 RPA3 772.0
129 PSMB1 771.0
130 WWOX 766.0
131 SMURF1 764.0
132 AIFM1 764.0
133 MYH9 750.0
134 PSMC6 748.0
135 ATP5B 737.0
136 GRB2 736.0
137 HDAC4 734.0
138 SNCA 725.0
139 ICT1 720.0
140 C1QBP 718.0
141 PSMA4 718.0
142 LIMA1 714.0
143 FBL 709.0
144 TRMT61B 708.0
145 DHX15 706.0
146 RBX1 706.0
147 HNRNPD 702.0
148 UBL4A 699.0
149 ADRM1 695.0
150 MAPK6 687.0
151 G3BP1 687.0
152 EEF1A1 687.0
153 VDAC1 685.0
154 CCT2 681.0
155 PTEN 680.0
156 PDK1 675.0
157 PAN2 673.0
158 IQGAP1 664.0
159 RPL35 661.0
160 ATP5C1 658.0
161 HIST1H3A 653.0
162 DDB1 651.0
163 TAT 649.0
164 PSMD4 637.0
165 HIST1H4A 632.0
166 AKT1 627.0
167 HDAC2 626.0
168 FLNA 625.0
169 ZNF598 624.0
170 FAF1 619.0
171 BAG3 618.0
172 HSPA4 617.0
173 UCHL5 617.0
174 UBE3A 617.0
175 MRPS30 612.0
176 PPP1CB 610.0
177 TP53BP1 609.0
178 HSPB1 609.0
179 COPS6 600.0
180 VHL 600.0
181 MRM1 592.0
182 CDK1 588.0
183 HTT 580.0
184 PSMB3 579.0
185 COX4I1 579.0
186 CREBBP 579.0
187 RPL13 574.0
188 PPT1 573.0
189 HNRNPR 572.0
190 TPM1 568.0
191 NEDD8 566.0
192 CUL4A 565.0
193 RRBP1 565.0
194 PSMD13 563.0
195 ILF2 556.0
196 YAP1 555.0
197 ZNF746 554.0
198 BTRC 554.0
199 PTBP1 552.0
200 BMI1 551.0
201 EIF3E 550.0
202 RAD23A 549.0
203 KPNB1 547.0
204 TKT 545.0
205 HIF1A 545.0
206 ATP5F1 545.0
207 EIF3A 544.0
208 HNRNPA2B1 543.0
209 MYO1C 542.0
210 EWSR1 541.0
211 GRWD1 539.0
212 H2AFX 535.0
213 CCT7 532.0
214 PSMB4 529.0
215 NOP56 525.0
216 AMBRA1 522.0
217 IGF2BP3 519.0
218 FAF2 517.0
219 ALYREF 516.0
220 CDC73 511.0
221 CORO1C 511.0
222 CDKN2A 510.0
223 MRPL4 504.0
224 DBN1 498.0
225 MRPL10 497.0
226 MRPL9 492.0
227 HNRNPC 491.0
228 HNRNPA3 489.0
229 MRPL50 489.0
230 AR 489.0
231 METTL3 486.0
232 CCT6A 485.0
233 TNF 485.0
234 PPIE 480.0
235 RNF123 478.0
236 PSMD6 476.0
237 UBE2I 476.0
238 MDC1 476.0
239 DLD 473.0
240 CFL1 470.0
241 ALDOA 468.0
242 PSMB6 466.0
243 PSMB2 466.0
244 MRPL42 466.0
245 SF3A1 460.0
246 KSR1 460.0
247 PSMB5 458.0
248 PSMD1 454.0
249 MCM5 451.0
250 HSPA9 449.0
251 DNAJA1 448.0
252 PSMD11 448.0
253 NDUFA9 447.0
254 SHFM1 446.0
255 CCT5 441.0
256 NDUFA4 440.0
257 HNRNPA0 440.0
258 ARRB2 435.0
259 MRPL47 435.0
260 PSME3 435.0
261 MYH10 433.0
262 NEDD1 432.0
263 HNRNPH3 429.0
264 CCT4 428.0
265 ABCE1 422.0
266 PPP1CA 422.0
267 SFPQ 415.0
268 HNRNPF 413.0
269 RPS6 406.0
270 NR3C1 403.0
271 MRPL39 402.0
272 PSMB9 400.0
273 UNK 400.0
274 ILK 396.0
275 SYNPO 395.0
276 CALM1 394.0
277 TANK 394.0
278 RPL14 394.0
279 MYO19 392.0
280 CAPZA2 392.0
281 CDC37 389.0
282 SDHA 389.0
283 LDHA 387.0
284 RPL6 387.0
285 ATP1A1 386.0
286 REST 386.0
287 LDHB 385.0
288 CCT8 384.0
289 KRT17 382.0
290 AP2M1 381.0
291 MRPL12 381.0
292 AURKAIP1 380.0
293 REV 377.0
294 TCTN3 376.0
295 SRP72 375.0
296 SFXN1 375.0
297 RPS13 374.0
298 POU5F1 374.0
299 RPL18 374.0
300 SLC25A3 372.0
301 RIPK4 371.0
302 GSK3B 370.0
303 HNRNPH2 368.0
304 DDX21 368.0
305 RAF1 367.0
306 ENO2 365.0
307 RPL22 365.0
308 UBQLN4 365.0
309 FBXW11 364.0
310 SRPK2 363.0
311 PPP1CC 361.0
312 RPL27A 361.0
313 NDUFS5 361.0
314 DVL2 360.0
315 IMMT 360.0
316 CDKN1A 358.0
317 TRIM14 357.0
318 PCNA 357.0
319 HNRNPM 357.0
320 GNB2L1 354.0
321 YWHAZ 350.0
322 AURKA 349.0
323 DLST 349.0
324 PML 348.0
325 HNRNPDL 346.0
326 DCPS 346.0
327 KDM1A 344.0
328 MRPL41 342.0
329 PSMB7 339.0
330 ATP5O 339.0
331 PCM1 339.0
332 RPL23 336.0
333 SF3A2 335.0
334 UQCRC2 334.0
335 NDUFA12 332.0
336 TUBA1C 331.0
337 RPS12 331.0
